station_key,state,site_name,latitude,longitude,well_type,n_seasons,dist_km_H001,dist_km_H004,dist_km_H002,dist_km_H003,min_dist_km_to_any,within_2km,within_5km,within_10km,within_20km
Sonipat    Kharhauda      Bidhlan          Bidhlan-DW|28.95361|76.86333,Haryana,Sonipat    Kharhauda      Bidhlan          Bidhlan-DW,28.9536111,76.8633333,Dug Well,2,52.5690521477161,50.348160252006856,25.604189737383564,26.991185536312855,25.604189737383564,False,False,False,False
Sonipat    Kharhauda      Farmana          Farmana|28.98472|76.8125,Haryana,Sonipat    Kharhauda      Farmana          Farmana,28.9847222,76.8125,Dug Well,2,57.82001679820019,55.500088655296,31.636564412720283,33.01848525639297,31.636564412720283,False,False,False,False
Sonipat    Kharhauda      Gorar            Gorar-DW|28.94778|76.8125,Haryana,Sonipat    Kharhauda      Gorar            Gorar-DW,28.9477778,76.8125,Dug Well,2,54.19231094726674,51.81623022170842,29.378649160729527,30.685418630652176,29.378649160729527,False,False,False,False
Sonipat    Kharhauda      Khanda           Khanda-DW|28.92|76.9,Haryana,Sonipat    Kharhauda      Khanda           Khanda-DW,28.92,76.9,Dug Well,1,47.73892967963496,45.59097260656669,20.524134513541267,21.88784021721533,20.524134513541267,False,False,False,False
Sonipat    Kharhauda      Kharkhauda       Kharkhauda|28.87917|76.9125,Haryana,Sonipat    Kharhauda      Kharkhauda       Kharkhauda,28.8791667,76.9125,Dug Well,1,43.07462309509032,40.90603515075668,17.21865148905473,18.453451165458745,17.21865148905473,False,False,False,True
Sonipat    Kharhauda      Pipli            Pipli-DW|28.86444|76.94306,Haryana,Sonipat    Kharhauda      Pipli            Pipli-DW,28.8644444,76.9430556,Dug Well,1,40.47909780548892,38.41743954025569,13.835471779999137,15.059235004373678,13.835471779999137,False,False,False,True
Sonipat    Kharhauda      Rohat            Rohat|28.93333|76.975,Haryana,Sonipat    Kharhauda      Rohat            Rohat,28.9333333,76.975,Dug Well,1,46.984766355480595,45.16722601705432,16.264663626504678,17.765343320102946,16.264663626504678,False,False,False,True
Sonipat    Kharhauda      Sisnah           Sisnah|28.9|76.85833,Haryana,Sonipat    Kharhauda      Sisnah           Sisnah,28.9,76.8583333,Dug Well,1,47.402340791551524,45.07702090997233,22.97828472003278,24.205460833978623,22.97828472003278,False,False,False,False
Sonipat    Rai                Janti Khurd       Janti Khurd-|28.84583|77.15833,Haryana,Sonipat    Rai                Janti Khurd       Janti Khurd-,28.8458333,77.1583333,Bore Well,1,36.87149495431184,36.173537287994726,8.938310449655736,8.895171955314245,8.895171955314245,False,False,True,True
Sonipat    Rai                Kheaora           KheoraPz|28.96667|77.12083,Haryana,Sonipat    Rai                Kheaora           KheoraPz,28.9666667,77.1208333,Bore Well,1,49.68342737654653,48.60861547513337,17.46138760264674,18.574947618574775,17.46138760264674,False,False,False,True
Sonipat    Rai                Rai               Rai-Bahalgar|28.94167|77.09583,Haryana,Sonipat    Rai                Rai               Rai-Bahalgar,28.9416667,77.0958333,Bore Well,1,46.77529843557874,45.57917144285155,14.229610527026042,15.453343956007497,14.229610527026042,False,False,False,True
South        MEHRAULI                           Jamali Kamal|28.50611|77.18222,Delhi,South        MEHRAULI                           Jamali Kamal,28.50611,77.18222,unspecified,1,10.002383575349482,12.75408567883784,35.9690880936623,34.49045034378692,10.002383575349482,False,False,False,True
South        MEHRAULI          Jaunapur         Jaunapur DJB|28.46805|77.15,Delhi,South        MEHRAULI          Jaunapur         Jaunapur DJB,28.46805,77.15,unspecified,1,8.944399769691257,11.751527913043,39.31666077947156,37.881486863751086,8.944399769691257,False,False,True,True
South        Mehrauli          Jamali Kamali      Jamali Kam|28.50611|77.18222,Delhi,South        Mehrauli          Jamali Kamali      Jamali Kam,28.50611,77.18222,Dug Well,1,10.002383575349482,12.75408567883784,35.9690880936623,34.49045034378692,10.002383575349482,False,False,False,True
South        Mehrauli          Jamali Kamali     Jamali Kama|28.50611|77.18222,Delhi,South        Mehrauli          Jamali Kamali     Jamali Kama,28.50611,77.18222,Dug Well,1,10.002383575349482,12.75408567883784,35.9690880936623,34.49045034378692,10.002383575349482,False,False,False,True
South        Mehrauli          Jaunapur           Jaunapur D|28.46805|77.15,Delhi,South        Mehrauli          Jaunapur           Jaunapur D,28.46805,77.15,unspecified,1,8.944399769691257,11.751527913043,39.31666077947156,37.881486863751086,8.944399769691257,False,False,True,True
South        Mehrauli          Jaunapur          Jaunapur DJ|28.46805|77.15,Delhi,South        Mehrauli          Jaunapur          Jaunapur DJ,28.46805,77.15,unspecified,1,8.944399769691257,11.751527913043,39.31666077947156,37.881486863751086,8.944399769691257,False,False,True,True
South        Mehrauli          Jheel Khoh         Jheel Khoh|28.40888|77.18944,Delhi,South        Mehrauli          Jheel Khoh         Jheel Khoh,28.40888,77.18944,Dug Well,1,16.36248478110819,19.05429984485729,46.57672036665987,45.11707609025275,16.36248478110819,False,False,False,True
South        Mehrauli          Jheel Khoh        Jheel Khoh|28.40888|77.18944,Delhi,South        Mehrauli          Jheel Khoh        Jheel Khoh ,28.40888,77.18944,Dug Well,1,16.36248478110819,19.05429984485729,46.57672036665987,45.11707609025275,16.36248478110819,False,False,False,True
South        SAKET                              Balbir Nagar|28.42|77.20777,Delhi,South        SAKET                              Balbir Nagar,28.42,77.20777,unspecified,1,16.71676767186959,19.50688037957494,45.857095082438505,44.38121030241196,16.71676767186959,False,False,False,True
South        Saket             Balbir Nagar       Balbir Nag|28.42|77.20777,Delhi,South        Saket             Balbir Nagar       Balbir Nag,28.42,77.20777,Dug Well,1,16.71676767186959,19.50688037957494,45.857095082438505,44.38121030241196,16.71676767186959,False,False,False,True
South        Saket             Balbir Nagar      Balbir Naga|28.42|77.20777,Delhi,South        Saket             Balbir Nagar      Balbir Naga,28.42,77.20777,Dug Well,1,16.71676767186959,19.50688037957494,45.857095082438505,44.38121030241196,16.71676767186959,False,False,False,True
South East   DEFENCE COLONY    Nangli Rajapur   Nangli Rajap|28.59444|77.27333,Delhi,South East   DEFENCE COLONY    Nangli Rajapur   Nangli Rajap,28.59444,77.27333,Bore Well,1,20.446758317450836,22.34268467961355,31.34344305580867,29.85401570960894,20.446758317450836,False,False,False,False
South East   Defence Colony    Nangli Rajapur     Nangli Raj|28.59444|77.27333,Delhi,South East   Defence Colony    Nangli Rajapur     Nangli Raj,28.59444,77.27333,Bore Well,1,20.446758317450836,22.34268467961355,31.34344305580867,29.85401570960894,20.446758317450836,False,False,False,False
South East   Defence Colony    Nangli Rajapur    Nangli Raja|28.59444|77.27333,Delhi,South East   Defence Colony    Nangli Rajapur    Nangli Raja,28.59444,77.27333,Bore Well,1,20.446758317450836,22.34268467961355,31.34344305580867,29.85401570960894,20.446758317450836,False,False,False,False
South East   KALKAJI                            GK 2 Metro G|28.54166|77.23805,Delhi,South East   KALKAJI                            GK 2 Metro G,28.54166,77.23805,unspecified,1,15.481145008103963,17.866438222764636,34.39238091528569,32.88105708821682,15.481145008103963,False,False,False,True
South East   KALKAJI                            GK 2 Metro G|28.54222|77.23972,Delhi,South East   KALKAJI                            GK 2 Metro G,28.54222,77.23972,unspecified,1,15.651673115259385,18.03262388465525,34.41376618562906,32.90231669909346,15.651673115259385,False,False,False,True
South East   KALKAJI                            GK 2 Metro N|28.54222|77.23888,Delhi,South East   KALKAJI                            GK 2 Metro N,28.54222,77.23888,unspecified,1,15.570537869563939,17.950693168776098,34.375230344764155,32.863828526193316,15.570537869563939,False,False,False,True
South East   KALKAJI           Gk-Ii            S Block Park|28.53388|77.2475,Delhi,South East   KALKAJI           Gk-Ii            S Block Park,28.53388,77.2475,Bore Well,1,16.297948207810343,18.76616901150654,35.590432951690744,34.0788796848641,16.297948207810343,False,False,False,True
South East   KALKAJI           Gk-Ii            Sehgal Marke|28.53555|77.24083,Delhi,South East   KALKAJI           Gk-Ii            Sehgal Marke,28.53555,77.24083,unspecified,1,15.666569614856499,18.116056787203167,35.12012556640062,33.60886812255692,15.666569614856499,False,False,False,True
South East   KALKAJI           Gk-Ii            Sehgal Marke|28.5375|77.24194,Delhi,South East   KALKAJI           Gk-Ii            Sehgal Marke,28.5375,77.24194,unspecified,1,15.797711621451478,18.22857794714397,34.97895664894777,33.46754237065072,15.797711621451478,False,False,False,True
South East   KALKAJI           Jahapana Park    Jahapana Par|28.53277|77.23638,Delhi,South East   KALKAJI           Jahapana Park    Jahapana Par,28.53277,77.23638,unspecified,1,15.205086475485107,17.679947984920144,35.19609407749548,33.685500198563744,15.205086475485107,False,False,False,True
South East   KALKAJI           Okhla            Okhla DJB WT|28.56416|77.27333,Delhi,South East   KALKAJI           Okhla            Okhla DJB WT,28.56416,77.27333,Bore Well,1,19.356310248766203,21.561118284922724,34.046430011837955,32.543687743055585,19.356310248766203,False,False,False,True
South East   Kalkaji           Astha Kunj         Aastha Kun|28.55388|77.25111,Delhi,South East   Kalkaji           Astha Kunj         Aastha Kun,28.55388,77.25111,Dug Well,1,16.981311321072663,19.253379986705298,33.830676912265986,32.31999260064795,16.981311321072663,False,False,False,True
South East   Kalkaji           Astha Kunj        Aastha Kunj|28.55388|77.25111,Delhi,South East   Kalkaji           Astha Kunj        Aastha Kunj,28.55388,77.25111,Dug Well,1,16.981311321072663,19.253379986705298,33.830676912265986,32.31999260064795,16.981311321072663,False,False,False,True
South East   Kalkaji           Gk-Ii              GK 2 Metro|28.54166|77.23805,Delhi,South East   Kalkaji           Gk-Ii              GK 2 Metro,28.54166,77.23805,unspecified,1,15.481145008103963,17.866438222764636,34.39238091528569,32.88105708821682,15.481145008103963,False,False,False,True
South East   Kalkaji           Gk-Ii              GK 2 Metro|28.54222|77.23972,Delhi,South East   Kalkaji           Gk-Ii              GK 2 Metro,28.54222,77.23972,unspecified,1,15.651673115259385,18.03262388465525,34.41376618562906,32.90231669909346,15.651673115259385,False,False,False,True
South East   Kalkaji           Gk-Ii             GK 2|28.54083|77.24166,Delhi,South East   Kalkaji           Gk-Ii             GK 2,28.54083,77.24166,unspecified,1,15.817126346716792,18.21420972923313,34.639448190574385,33.12794738086095,15.817126346716792,False,False,False,True
South East   Kalkaji           Gk-Ii             GuruDug Wel|28.54027|77.24166,Delhi,South East   Kalkaji           Gk-Ii             GuruDug Wel,28.54027,77.24166,Dug Well,1,15.808694761673431,18.21150178446982,34.69432485884032,33.18283874212527,15.808694761673431,False,False,False,True
South East   Kalkaji           Gk-Ii             M-Block Par|28.53416|77.24361,Delhi,South East   Kalkaji           Gk-Ii             M-Block Par,28.53416,77.24361,Bore Well,1,15.922141707183627,18.38627228968664,35.38348805462275,33.87209425300713,15.922141707183627,False,False,False,True
South East   Kalkaji           Gk-Ii             S Block Par|28.53388|77.2475,Delhi,South East   Kalkaji           Gk-Ii             S Block Par,28.53388,77.2475,Bore Well,1,16.297948207810343,18.76616901150654,35.590432951690744,34.0788796848641,16.297948207810343,False,False,False,True
South East   Kalkaji           Gk-Ii             Sehgal Mark|28.53555|77.24083,Delhi,South East   Kalkaji           Gk-Ii             Sehgal Mark,28.53555,77.24083,unspecified,1,15.666569614856499,18.116056787203167,35.12012556640062,33.60886812255692,15.666569614856499,False,False,False,True
South East   Kalkaji           Gk-Ii             Sehgal Mark|28.5375|77.24194,Delhi,South East   Kalkaji           Gk-Ii             Sehgal Mark,28.5375,77.24194,unspecified,1,15.797711621451478,18.22857794714397,34.97895664894777,33.46754237065072,15.797711621451478,False,False,False,True
South East   Kalkaji           Jahapana Park     Jahapana Pa|28.53277|77.23638,Delhi,South East   Kalkaji           Jahapana Park     Jahapana Pa,28.53277,77.23638,unspecified,1,15.205086475485107,17.679947984920144,35.19609407749548,33.685500198563744,15.205086475485107,False,False,False,True
South East   Kalkaji           Okhla             Okhla DJB W|28.56416|77.27333,Delhi,South East   Kalkaji           Okhla             Okhla DJB W,28.56416,77.27333,Bore Well,1,19.356310248766203,21.561118284922724,34.046430011837955,32.543687743055585,19.356310248766203,False,False,False,True
South East   Kalkaji        Gk-Ii              GK 2 Metro No|28.54222|77.23888,Delhi,South East   Kalkaji        Gk-Ii              GK 2 Metro No,28.54222,77.23888,unspecified,1,15.570537869563939,17.950693168776098,34.375230344764155,32.863828526193316,15.570537869563939,False,False,False,True
South East   Kalkaji        Gk-Ii              GuruDug Wella|28.54027|77.24166,Delhi,South East   Kalkaji        Gk-Ii              GuruDug Wella,28.54027,77.24166,Dug Well,1,15.808694761673431,18.21150178446982,34.69432485884032,33.18283874212527,15.808694761673431,False,False,False,True
South East   Kalkaji        Gk-Ii              S Block Park|28.53388|77.2475,Delhi,South East   Kalkaji        Gk-Ii              S Block Park ,28.53388,77.2475,unspecified,1,16.297948207810343,18.76616901150654,35.590432951690744,34.0788796848641,16.297948207810343,False,False,False,True
South East   Kalkaji        Gk-Ii              Sehgal Market|28.53555|77.24083,Delhi,South East   Kalkaji        Gk-Ii              Sehgal Market,28.53555,77.24083,unspecified,1,15.666569614856499,18.116056787203167,35.12012556640062,33.60886812255692,15.666569614856499,False,False,False,True
South East   Kalkaji        Gk-Ii              Sehgal Market|28.5375|77.24194,Delhi,South East   Kalkaji        Gk-Ii              Sehgal Market,28.5375,77.24194,unspecified,1,15.797711621451478,18.22857794714397,34.97895664894777,33.46754237065072,15.797711621451478,False,False,False,True
South East   Kalkaji        Jahapana Park      Jahapana Park|28.53277|77.23638,Delhi,South East   Kalkaji        Jahapana Park      Jahapana Park,28.53277,77.23638,unspecified,1,15.205086475485107,17.679947984920144,35.19609407749548,33.685500198563744,15.205086475485107,False,False,False,True
South East   Kalkaji        Okhla              Okhla DJB WTP|28.56416|77.27333,Delhi,South East   Kalkaji        Okhla              Okhla DJB WTP,28.56416,77.27333,Bore Well,1,19.356310248766203,21.561118284922724,34.046430011837955,32.543687743055585,19.356310248766203,False,False,False,True
South East   SARITA VIHAR      Jaitpur Khadar   Jaitpur Khad|28.50888|77.34055,Delhi,South East   SARITA VIHAR      Jaitpur Khadar   Jaitpur Khad,28.50888,77.34055,unspecified,1,25.367346809496688,27.99133822448016,42.884515797691996,41.39040929568838,25.367346809496688,False,False,False,False
South East   Sarita Vihar   Jaitpur Khadar        Jaitpur Kh|28.50888|77.34055,Delhi,South East   Sarita Vihar   Jaitpur Khadar        Jaitpur Kh,28.50888,77.34055,unspecified,1,25.367346809496688,27.99133822448016,42.884515797691996,41.39040929568838,25.367346809496688,False,False,False,False
South East   Sarita Vihar   Jaitpur Khadar      Jaitpur Khad|28.50888|77.34055,Delhi,South East   Sarita Vihar   Jaitpur Khadar      Jaitpur Khad,28.50888,77.34055,unspecified,1,25.367346809496688,27.99133822448016,42.884515797691996,41.39040929568838,25.367346809496688,False,False,False,False
South West   DWARKA                                 Dwarka S|28.56722|77.05083,Delhi,South West   DWARKA                                 Dwarka S,28.56722,77.05083,unspecified,1,5.919795487984262,3.7980581147368437,27.662679986396245,26.415392087562342,3.7980581147368437,False,True,True,True
South West   DWARKA                                 Dwarka S|28.59444|77.05694,Delhi,South West   DWARKA                                 Dwarka S,28.59444,77.05694,unspecified,1,8.484335265237036,6.800130575895274,24.600500852636213,23.342464931352335,6.800130575895274,False,False,True,True
South West   DWARKA                             Dwarka S-16|28.58555|77.02611,Delhi,South West   DWARKA                             Dwarka S-16 ,28.58555,77.02611,unspecified,1,8.958609336245681,6.475995889844623,25.95089276618535,24.797598533228395,6.475995889844623,False,False,True,True
South West   Dug Wellarka   Dug Wellarka Sec-16   Dug Wellar|28.58555|77.02611,Delhi,South West   Dug Wellarka   Dug Wellarka Sec-16   Dug Wellar,28.58555,77.02611,Dug Well,1,8.958609336245681,6.475995889844623,25.95089276618535,24.797598533228395,6.475995889844623,False,False,True,True
South West   Dug Wellarka   Dug Wellarka Sec-16 Dug Wellarka|28.58555|77.02611,Delhi,South West   Dug Wellarka   Dug Wellarka Sec-16 Dug Wellarka,28.58555,77.02611,Dug Well,1,8.958609336245681,6.475995889844623,25.95089276618535,24.797598533228395,6.475995889844623,False,False,True,True
South West   Dug Wellarka   Dug Wellarka Sec-23   Dug Wellar|28.56722|77.05083,Delhi,South West   Dug Wellarka   Dug Wellarka Sec-23   Dug Wellar,28.56722,77.05083,Dug Well,1,5.919795487984262,3.7980581147368437,27.662679986396245,26.415392087562342,3.7980581147368437,False,True,True,True
South West   Dug Wellarka   Dug Wellarka Sec-23 Dug Wellarka|28.56722|77.05083,Delhi,South West   Dug Wellarka   Dug Wellarka Sec-23 Dug Wellarka,28.56722,77.05083,Dug Well,1,5.919795487984262,3.7980581147368437,27.662679986396245,26.415392087562342,3.7980581147368437,False,True,True,True
South West   Dug Wellarka   Dug Wellarka Sec-5    Dug Wellar|28.59444|77.05694,Delhi,South West   Dug Wellarka   Dug Wellarka Sec-5    Dug Wellar,28.59444,77.05694,Dug Well,1,8.484335265237036,6.800130575895274,24.600500852636213,23.342464931352335,6.800130575895274,False,False,True,True
South West   Dug Wellarka   Dug Wellarka Sec-5 Dug Wellarka|28.59444|77.05694,Delhi,South West   Dug Wellarka   Dug Wellarka Sec-5 Dug Wellarka ,28.59444,77.05694,Dug Well,1,8.484335265237036,6.800130575895274,24.600500852636213,23.342464931352335,6.800130575895274,False,False,True,True
South West   KALKAJI                                DJB Over|28.5325|77.24138,Delhi,South West   KALKAJI                                DJB Over,28.5325,77.24138,unspecified,1,15.68945186098014,18.168538324845496,35.445628904450075,33.93447906563585,15.68945186098014,False,False,False,True
South West   KAPESHERA                              Raota Dw|28.51805|76.90416,Delhi,South West   KAPESHERA                              Raota Dw,28.51805,76.90416,unspecified,1,17.310467697431406,14.872582313639006,36.9420472996055,36.107776054473014,14.872582313639006,False,False,False,True
South West   KAPESHERA        Chhawla               Chhawla|28.54638|77.00944,Delhi,South West   KAPESHERA        Chhawla               Chhawla ,28.54638,77.00944,Bore Well,1,7.557688932070772,4.719233945374004,30.53771087298151,29.40887309591074,4.719233945374004,False,True,True,True
South West   KAPESHERA        Daulatpur             Daulatpu|28.54305|76.96527,Delhi,South West   KAPESHERA        Daulatpur             Daulatpu,28.54305,76.96527,Bore Well,1,11.592478239163883,8.870827080500208,32.050727506585105,31.063061803398202,8.870827080500208,False,False,True,True
South West   KAPESHERA        Shikarpur             Shikarpu|28.52444|76.95333,Delhi,South West   KAPESHERA        Shikarpur             Shikarpu,28.52444,76.95333,Bore Well,1,12.507730084282239,10.020114254938019,34.391166150126374,33.41633310203341,10.020114254938019,False,False,False,True
South West   KAPESHERA        Shikarpur             Shikarpu|28.52472|76.95333,Delhi,South West   KAPESHERA        Shikarpur             Shikarpu,28.52472,76.95333,Bore Well,1,12.508649004854702,10.017087799485498,34.36189285051942,33.3874383257746,10.017087799485498,False,False,False,True
South West   Kapashera      Chhawla               Chhawla Pz|28.54638|77.00944,Delhi,South West   Kapashera      Chhawla               Chhawla Pz,28.54638,77.00944,Bore Well,1,7.557688932070772,4.719233945374004,30.53771087298151,29.40887309591074,4.719233945374004,False,True,True,True
South West   Kapashera      Chhawla             Chhawla Pz|28.54638|77.00944,Delhi,South West   Kapashera      Chhawla             Chhawla Pz,28.54638,77.00944,Bore Well,1,7.557688932070772,4.719233945374004,30.53771087298151,29.40887309591074,4.719233945374004,False,True,True,True
South West   Kapashera      Daulatpur             Daulatpur|28.54305|76.96527,Delhi,South West   Kapashera      Daulatpur             Daulatpur ,28.54305,76.96527,Bore Well,1,11.592478239163883,8.870827080500208,32.050727506585105,31.063061803398202,8.870827080500208,False,False,True,True
South West   Kapashera      Daulatpur           Daulatpur Pz|28.54305|76.96527,Delhi,South West   Kapashera      Daulatpur           Daulatpur Pz,28.54305,76.96527,Bore Well,1,11.592478239163883,8.870827080500208,32.050727506585105,31.063061803398202,8.870827080500208,False,False,True,True
South West   Kapashera      Raota                 Raota|28.51805|76.90416,Delhi,South West   Kapashera      Raota                 Raota,28.51805,76.90416,Dug Well,1,17.310467697431406,14.872582313639006,36.9420472996055,36.107776054473014,14.872582313639006,False,False,False,True
South West   Kapashera      Raota               Raota|28.51805|76.90416,Delhi,South West   Kapashera      Raota               Raota,28.51805,76.90416,Dug Well,1,17.310467697431406,14.872582313639006,36.9420472996055,36.107776054473014,14.872582313639006,False,False,False,True
South West   Kapashera      Shikarpur             Shikarpur|28.52444|76.95333,Delhi,South West   Kapashera      Shikarpur             Shikarpur ,28.52444,76.95333,Bore Well,1,12.507730084282239,10.020114254938019,34.391166150126374,33.41633310203341,10.020114254938019,False,False,False,True
South West   Kapashera      Shikarpur             Shikarpur|28.52472|76.95333,Delhi,South West   Kapashera      Shikarpur             Shikarpur ,28.52472,76.95333,Bore Well,1,12.508649004854702,10.017087799485498,34.36189285051942,33.3874383257746,10.017087799485498,False,False,False,True
South West   Kapashera      Shikarpur           Shikarpur De|28.52444|76.95333,Delhi,South West   Kapashera      Shikarpur           Shikarpur De,28.52444,76.95333,Bore Well,1,12.507730084282239,10.020114254938019,34.391166150126374,33.41633310203341,10.020114254938019,False,False,False,True
South West   Kapashera      Shikarpur          Shikarpur Sha|28.52472|76.95333,Delhi,South West   Kapashera      Shikarpur          Shikarpur Sha,28.52472,76.95333,unspecified,1,12.508649004854702,10.017087799485498,34.36189285051942,33.3874383257746,10.017087799485498,False,False,False,True
South West   NAJAFGARH                              Daryapur|28.53416|76.90861,Delhi,South West   NAJAFGARH                              Daryapur,28.53416,76.90861,unspecified,1,16.932297018486068,14.340069736231655,35.14751709288678,34.32935387600887,14.340069736231655,False,False,False,True
South West   NAJAFGARH                              Jhuljhul|28.53611|76.90472,Delhi,South West   NAJAFGARH                              Jhuljhul,28.53611,76.90472,unspecified,1,17.330218562554936,14.722940334289953,35.13106072076849,34.32897021328834,14.722940334289953,False,False,False,True
South West   NAJAFGARH        Mundela Kalan         Mundela|28.60638|76.89333,Delhi,South West   NAJAFGARH        Mundela Kalan         Mundela ,28.60638,76.89333,Bore Well,1,20.65678766874058,17.791240010451627,29.118630805805797,28.538970509842265,17.791240010451627,False,False,False,True
South West   NAJAFGARH        Najafgarh             Najafgar|28.61472|77.00055,Delhi,South West   NAJAFGARH        Najafgarh             Najafgar,28.61472,77.00055,unspecified,1,13.05084219388904,10.519251075657081,23.400024284845507,22.38894874054624,10.519251075657081,False,False,False,True
South West   NAJAFGARH        Surheda               Surheda|28.60388|76.93222,Delhi,South West   NAJAFGARH        Surheda               Surheda,28.60388,76.93222,unspecified,1,17.219195442685834,14.363087149107532,27.23945165145711,26.500345608788912,14.363087149107532,False,False,False,True
South West   Najafgarh        Surheda            Surheda|28.60388|76.93222,Delhi,South West   Najafgarh        Surheda            Surheda,28.60388,76.93222,unspecified,1,17.219195442685834,14.363087149107532,27.23945165145711,26.500345608788912,14.363087149107532,False,False,False,True
South West   Najafgarh        Ujwah              Ojwah Pz|28.57666|76.91416,Delhi,South West   Najafgarh        Ujwah              Ojwah Pz,28.57666,76.91416,Bore Well,1,17.451299526115417,14.613090433410925,30.74235329787294,29.999193441399385,14.613090433410925,False,False,False,True
South West   Najafgarh      Daryapur Khurd        Daryapur K|28.53416|76.90861,Delhi,South West   Najafgarh      Daryapur Khurd        Daryapur K,28.53416,76.90861,Dug Well,1,16.932297018486068,14.340069736231655,35.14751709288678,34.32935387600887,14.340069736231655,False,False,False,True
South West   Najafgarh      Daryapur Khurd     Daryapur Khur|28.53416|76.90861,Delhi,South West   Najafgarh      Daryapur Khurd     Daryapur Khur,28.53416,76.90861,Dug Well,1,16.932297018486068,14.340069736231655,35.14751709288678,34.32935387600887,14.340069736231655,False,False,False,True
South West   Najafgarh      Jhuljhuli             Jhuljhuli|28.53611|76.90472,Delhi,South West   Najafgarh      Jhuljhuli             Jhuljhuli ,28.53611,76.90472,Dug Well,1,17.330218562554936,14.722940334289953,35.13106072076849,34.32897021328834,14.722940334289953,False,False,False,True
South West   Najafgarh      Jhuljhuli          Jhuljhuli Dug|28.53611|76.90472,Delhi,South West   Najafgarh      Jhuljhuli          Jhuljhuli Dug,28.53611,76.90472,Dug Well,1,17.330218562554936,14.722940334289953,35.13106072076849,34.32897021328834,14.722940334289953,False,False,False,True
South West   Najafgarh      Mundela Kalan         Mundela Ka|28.60638|76.89333,Delhi,South West   Najafgarh      Mundela Kalan         Mundela Ka,28.60638,76.89333,Bore Well,1,20.65678766874058,17.791240010451627,29.118630805805797,28.538970509842265,17.791240010451627,False,False,False,True
South West   Najafgarh      Mundela Kalan      Mundela Kalan|28.60638|76.89333,Delhi,South West   Najafgarh      Mundela Kalan      Mundela Kalan,28.60638,76.89333,Bore Well,1,20.65678766874058,17.791240010451627,29.118630805805797,28.538970509842265,17.791240010451627,False,False,False,True
South West   Najafgarh      Najafgarh             Najafgarh|28.61472|77.00055,Delhi,South West   Najafgarh      Najafgarh             Najafgarh ,28.61472,77.00055,unspecified,1,13.05084219388904,10.519251075657081,23.400024284845507,22.38894874054624,10.519251075657081,False,False,False,True
South West   Najafgarh      Najafgarh          Najafgarh Tow|28.61472|77.00055,Delhi,South West   Najafgarh      Najafgarh          Najafgarh Tow,28.61472,77.00055,unspecified,1,13.05084219388904,10.519251075657081,23.400024284845507,22.38894874054624,10.519251075657081,False,False,False,True
South West   Najafgarh      Surheda               Surheda Du|28.60111|76.93416,Delhi,South West   Najafgarh      Surheda               Surheda Du,28.60111,76.93416,Dug Well,1,16.895456087015685,14.037097410057834,27.41139645191171,26.65657999026511,14.037097410057834,False,False,False,True
South West   Najafgarh      Surheda               Surheda|28.60388|76.93222,Delhi,South West   Najafgarh      Surheda               Surheda,28.60388,76.93222,unspecified,1,17.219195442685834,14.363087149107532,27.23945165145711,26.500345608788912,14.363087149107532,False,False,False,True
South West   Najafgarh      Ujwah                 Ojwah Pz|28.57666|76.91416,Delhi,South West   Najafgarh      Ujwah                 Ojwah Pz,28.57666,76.91416,Bore Well,1,17.451299526115417,14.613090433410925,30.74235329787294,29.999193441399385,14.613090433410925,False,False,False,True
West         PATEL NAGAR      Janakpuri             Janakpur|28.63|77.09138,Delhi,West         PATEL NAGAR      Janakpuri             Janakpur,28.63,77.09138,Bore Well,1,12.138001187796087,11.311964198642112,20.66700535951096,19.296675321732497,11.311964198642112,False,False,False,True
